internalTaxonId,scientificName,name,language,main
22702156,Aphrastura masafuerae,Másafuera Rayadito,Spanish; Castilian,false
22702156,Aphrastura masafuerae,Masafuera Rayadito,English,true
22699469,Pogonotriccus lanyoni,Antioquia Bristle-Tyrant,English,false
22699469,Pogonotriccus lanyoni,Antioquia Bristle-tyrant,English,true
13653,Monachus monachus,Akdeniz Foku,Turkish,false
13653,Monachus monachus,Foca Monje,Spanish; Castilian,false
13653,Monachus monachus,Lobo-marinho,Portuguese,false
13653,Monachus monachus,Phoque-moine Méditerranéen,French,false
13653,Monachus monachus,Μεσογειακή φώκια,"Greek, Modern (1453-)",false
13653,Monachus monachus,Mediterranean Monk Seal,English,true
14106,Myosorex eisentrauti,Eisentraut's Mouse Shrew,English,true
22735635,Stachyris nonggangensis,Nonggang Babbler,English,true
22692046,Balearica regulorum,Grey Crowned-crane,English,false
22692046,Balearica regulorum,Grey Crowned-Crane,English,false
22692046,Balearica regulorum,Southern Crowned Crane,English,false
22692046,Balearica regulorum,Grue royale,French,false
22692046,Balearica regulorum,Grey Crowned Crane,English,true
57442,Mantella crocea,Eastern Mantella,English,false
57442,Mantella crocea,Yellow Mantella,English,false
57442,Mantella crocea,Eastern Golden Frog,English,true
22734528,Napothera pasquieri,White-throated Wren-babbler,English,true
22692039,Balearica pavonina,Black Crowned-crane,English,false
22692039,Balearica pavonina,Black Crowned-Crane,English,false
22692039,Balearica pavonina,Northern Crowned Crane,English,false
22692039,Balearica pavonina,Ganga,Portuguese,false
22692039,Balearica pavonina,Grou-coroado,Portuguese,false
22692039,Balearica pavonina,Grue couronnée,French,false
22692039,Balearica pavonina,Mangual,Portuguese,false
22692039,Balearica pavonina,Black Crowned Crane,English,true
22681585,Mulleripicus pulverulentus,Great Slaty Woodpecker,English,true
103780118,Acrocephalus hiwae,Saipan Reed-warbler,English,true
20824,Sternotherus depressus,Flattened Musk Turtle,English,true
22716018,Ptilocichla falcata,Falcated Ground-Babbler,English,false
22716018,Ptilocichla falcata,Falcated Wren-Babbler,English,false
22716018,Ptilocichla falcata,Palawan Ground Babbler,English,false
22716018,Ptilocichla falcata,Falcated Wren-babbler,English,true
41757,Platanista minor,Blind Dolphin,English,false
41757,Platanista minor,Indus Blind Dolphin,English,false
41757,Platanista minor,Indus Dolphin,English,false
41757,Platanista minor,Bhulan,Sindhi,false
41757,Platanista minor,Delfín del Indo,Spanish; Castilian,false
41757,Platanista minor,Plataniste de l'Indus,French,false
41757,Platanista minor,Indus River Dolphin,English,true
22705251,Vireo gracilirostris,Noronha Vireo,English,true
22699268,Elaenia ridleyana,Noronha Elaenia,English,true
22680064,Asarcornis scutulata,White-winged Wood Duck,English,false
22680064,Asarcornis scutulata,Pato Almizclero Aliblanco,Spanish; Castilian,false
22680064,Asarcornis scutulata,Pato de Jungla,Spanish; Castilian,false
22680064,Asarcornis scutulata,White-winged Duck,English,true
18711,Pteronura brasiliensis,Giant Brazilian Otter,English,false
18711,Pteronura brasiliensis,Arirai,Spanish; Castilian,false
18711,Pteronura brasiliensis,Ariranha,Portuguese,false
18711,Pteronura brasiliensis,Lobito de Cola Ancha,Spanish; Castilian,false
18711,Pteronura brasiliensis,Lobo del Río,Spanish; Castilian,false
18711,Pteronura brasiliensis,Lobo de Rio,Spanish; Castilian,false
18711,Pteronura brasiliensis,Lobo de Río Grande,Spanish; Castilian,false
18711,Pteronura brasiliensis,Lobo Gargantilla,Spanish; Castilian,false
18711,Pteronura brasiliensis,Loutre géante du Brésil,French,false
18711,Pteronura brasiliensis,Perro de Agua,Spanish; Castilian,false
18711,Pteronura brasiliensis,Giant Otter,English,true
54533,Atelopus nepiozomus,Gualecenita Stubfoot Toad,English,true
79681539,Leptomantis malkmusi,Malkmus’ Tree Frog,English,true
54863,Sabahphrynus maculatus,Sabah Earless Toad,English,false
54863,Sabahphrynus maculatus,Spotted Asian Tree Toad,English,true
54853,Oreophrynella quelchii,Sapito Rugoso Del Roraima,Spanish; Castilian,false
54853,Oreophrynella quelchii,Roraima Bush Toad,English,true
103818207,Sporophila beltoni,Tropeiro Seedeater,English,true
22722621,Wetmorethraupis sterrhopteron,Orange-throated Tanager,English,true
22679038,Arborophila orientalis,Grey-breasted Partridge,English,false
22679038,Arborophila orientalis,White-faced Partridge,English,true
22706013,Corvus leucognaphalus,White-necked Crow,English,true
22708169,Cinclus schulzii,Rufous-throated Dipper,English,true
22724147,Icterus oberi,Montserrat Oriole,English,true
22718611,Anthus nattereri,Ochre-breasted Pipit,English,true
22695855,Buteogallus coronatus,Chaco Eagle,English,false
22695855,Buteogallus coronatus,Crowned Solitary Eagle,English,false
22695855,Buteogallus coronatus,Aguila Coronada,Spanish; Castilian,false
22695855,Buteogallus coronatus,Aguila de Azara,Spanish; Castilian,false
22695855,Buteogallus coronatus,Aguila del Chaco,Spanish; Castilian,false
22695855,Buteogallus coronatus,Crowned Solitary Eagle,English,true
22695789,Pseudastur occidentalis,Gray-backed Hawk,English,false
22695789,Pseudastur occidentalis,Busardo Dorsigrís,Spanish; Castilian,false
22695789,Pseudastur occidentalis,Gavilán Dorsigris,Spanish; Castilian,false
22695789,Pseudastur occidentalis,Grey-backed Hawk,English,true
56033,Stefania riveroi,Rivero Carrying Frog,English,false
56033,Stefania riveroi,Yuruani Marsupial Frog,English,false
56033,Stefania riveroi,Yuruani Stefania Tree Frog,English,false
56033,Stefania riveroi,Rana Stefania del Yuruaní,Spanish; Castilian,false
56033,Stefania riveroi,Rana Stefania de Rivero,Spanish; Castilian,false
246785910,Hemachatus nyangensis,Nyanga Rinkhals,English,true
136773,Uromys boeadii,Biak Giant Rat,English,true
4615,Chelonia mydas,Aruanã,Portuguese,false
4615,Chelonia mydas,Honu,Maori,false
4615,Chelonia mydas,"Laumei, I’a Sa",Samoan,false
4615,Chelonia mydas,Tartaruga Verde,Portuguese,false
4615,Chelonia mydas,Tortue comestible,French,false
4615,Chelonia mydas,Tortue franche,French,false
4615,Chelonia mydas,Tortue verte,French,false
4615,Chelonia mydas,Tortuga Blanca,Spanish; Castilian,false
4615,Chelonia mydas,Tortuga Verde,Spanish; Castilian,false
4615,Chelonia mydas,Vonu Dina,Fijian,false
4615,Chelonia mydas,الخضراء السلحفاة,Arabic,false
4615,Chelonia mydas,Green Turtle,English,true
248107314,Myotis nustrale,Korsican Mausohr,German,false
248107314,Myotis nustrale,murin de Corse,French,false
248107314,Myotis nustrale,murin nustrale,Corsican,false
248107314,Myotis nustrale,Corsican Myotis,English,true
178508,Cnemaspis tropidogaster,Rough-bellied Day Gecko,English,true
248637991,Pseudomys gouldii,Alice Springs Mouse,English,false
248637991,Pseudomys gouldii,Djoongari Mouse,English,false
248637991,Pseudomys gouldii,Gould's Mouse,English,false
248637991,Pseudomys gouldii,Shark Bay Mouse,English,false
248637991,Pseudomys gouldii,Djoongari,Australian languages,true
103672434,Premnoplex tatei,Fafao gargantiblanco,Spanish; Castilian,false
103672434,Premnoplex tatei,White-throated Barbtail,English,true
45354985,Lophura edwardsi,Edwards's Pheasant,English,false
45354985,Lophura edwardsi,Vietnam Pheasant,English,true
22684784,Cacatua moluccensis,Moluccan Cockatoo,English,false
22684784,Cacatua moluccensis,Cacatúa de las Molucas,Spanish; Castilian,false
22684784,Cacatua moluccensis,Salmon-crested Cockatoo,English,true
22684586,Lorius domicella,Purple-capped Lory,English,false
22684586,Lorius domicella,Lori Damisela,Spanish; Castilian,false
22684586,Lorius domicella,Purple-naped Lory,English,true
22679063,Arborophila ardens,Hainan Hill-partridge,English,false
22679063,Arborophila ardens,White-eared Hill-partridge,English,false
22679063,Arborophila ardens,White-eared Partridge,English,false
22679063,Arborophila ardens,Hainan Partridge,English,true
103874145,Montecincla jerdoni,Banasura Laughingthrush,English,false
103874145,Montecincla jerdoni,Banasura Chilappan,English,true
22703071,Xiphocolaptes falcirostris,Moustached Woodcreeper,English,true
103874754,Montecincla meridionalis,Travancore Laughingthrush,English,false
103874754,Montecincla meridionalis,Ashambu Chilappan,English,true
103878509,Leiothrix laurinae,Sumatran Mesia,English,true
22693199,Numenius madagascariensis,Eastern Curlew,English,false
22693199,Numenius madagascariensis,Far Eastern Curlew,English,true
22716795,Paradoxornis flavirostris,Black-breasted Parrotbill,English,true
22702393,Synallaxis kollari,Hoary-throated Spinetail,English,true
22701686,Cercomacra carbonaria,Rio Branco Antbird,English,true
22716358,Argya longirostris,Slender-billed Babbler,English,true
22734083,Nisaetus pinskeri,Mindanao Hawk-eagle,English,false
22734083,Nisaetus pinskeri,South Philippine Hawk-eagle,English,true
22723149,Rowettia goughensis,Gough Bunting,English,false
22723149,Rowettia goughensis,Gough Finch,English,false
22723149,Rowettia goughensis,Gough Island Finch,English,true
22681531,Dendrocopos noguchii,Noguchi's Woodpecker,English,false
22681531,Dendrocopos noguchii,Pryer's Woodpecker,English,false
22681531,Dendrocopos noguchii,Okinawa Woodpecker,English,true
22698727,Sarcophanops samarensis,Visayan Broadbill,English,false
22698727,Sarcophanops samarensis,Visayan Wattled Broadbill,English,true
22707288,Symposiachrus everetti,White-tipped Monarch,English,true
22685185,Eunymphicus cornutus,Perico Cornudo,Spanish; Castilian,false
22685185,Eunymphicus cornutus,Horned Parakeet,English,true
22736062,Dicrurus menagei,Tablas Drongo,English,true
22734628,Liocichla bugunorum,Bugun Liocichla,English,true
22727878,Prioniturus mindorensis,Mindoro Racquet-tail,English,true
197090,Aromobates tokuko,Sapito Niñera de Perijá,Spanish; Castilian,false
197090,Aromobates tokuko,Perija’s Nurse Frog,English,true
160881218,Lagothrix lagothricha,Humboldt's Woolly Monkey,English,false
160881218,Lagothrix lagothricha,Woolly Monkey,English,false
160881218,Lagothrix lagothricha,Lagothriche de Humboldt,French,false
160881218,Lagothrix lagothricha,Macaco Barrigudo,Spanish; Castilian,false
160881218,Lagothrix lagothricha,Mico Cholo Mono Barrigudo,Spanish; Castilian,false
160881218,Lagothrix lagothricha,Mono Caparro,Spanish; Castilian,false
160881218,Lagothrix lagothricha,Mono Choyo,Spanish; Castilian,false
160881218,Lagothrix lagothricha,Mono Lanudo Común,Spanish; Castilian,false
160881218,Lagothrix lagothricha,Singe laineux,French,false
160881218,Lagothrix lagothricha,Common Woolly Monkey,English,true
22679035,Arborophila rufipectus,Sichuan Partridge,English,true
54999,Nymphargus truebae,Trueb's Cochran Frog,English,true
58084,Petropedetes perreti,Perret's Water Frog,English,true
75605902,Sphaerodactylus shrevei,Shreve's Least Gecko,English,false
75605902,Sphaerodactylus shrevei,Northwest Haiti Blotched Sphaero,English,true
19182,Lithobates tlaloci,Rana de Tláloc,Spanish; Castilian,false
19182,Lithobates tlaloci,Tlaloc's Leopard Frog,English,true
78587007,Tylototriton pseudoverrucosus,Chuannan Crocodile Newt,English,false
78587007,Tylototriton pseudoverrucosus,Chuannan Knobby Newt,English,false
78587007,Tylototriton pseudoverrucosus,川南疣螈,Chinese,false
78587007,Tylototriton pseudoverrucosus,Southern Sichuan Crocodile Newt,English,true
22693749,Pluvialis squatarola,Black-bellied Plover,English,false
22693749,Pluvialis squatarola,Pluvier argenté,French,false
22693749,Pluvialis squatarola,الزقزاق الرمادي,Arabic,false
22693749,Pluvialis squatarola,Grey Plover,English,true
15954,Panthera pardus,Al nimr,Arabic,false
15954,Panthera pardus,Bao,Chinese,false
15954,Panthera pardus,Léopard,French,false
15954,Panthera pardus,Leopardo,Spanish; Castilian,false
15954,Panthera pardus,Palang,Persian,false
15954,Panthera pardus,Pantera,Spanish; Castilian,false
15954,Panthera pardus,Panthère,French,false
15954,Panthera pardus,Leopard,English,true
18552,Pseudomys novaehollandiae,New Holland Mouse,English,false
18552,Pseudomys novaehollandiae,Pookila,English,true
18557,Pseudomys shortridgei,Shortridge's Native Mouse,English,false
18557,Pseudomys shortridgei,Fausse souris de Shortridge,French,false
18557,Pseudomys shortridgei,Raton Bastardo Crestado,Spanish; Castilian,false
18557,Pseudomys shortridgei,Heath Mouse,English,true
22684969,Prioniturus luconensis,Green-crowned Racket-tailed Parrot,English,false
22684969,Prioniturus luconensis,Green-headed Racket-tailed Parrot,English,false
22684969,Prioniturus luconensis,Green Racket-tail,English,false
22684969,Prioniturus luconensis,Lorito-momoto de Luzón,Spanish; Castilian,false
22684969,Prioniturus luconensis,Green Racquet-tail,English,true
22684964,Prioniturus platenae,Blue-headed Racket-tail,English,false
22684964,Prioniturus platenae,Lorito-momoto de Palawan,Spanish; Castilian,false
22684964,Prioniturus platenae,Blue-headed Racquet-tail,English,true
22697504,Lophotibis cristata,Madagascar Ibis,English,false
22697504,Lophotibis cristata,White-winged Ibis,English,false
22697504,Lophotibis cristata,Ibis huppé,French,false
22697504,Lophotibis cristata,Madagascar Crested Ibis,English,true
22706596,Edolisoma mindanense,Black-bibbed Cuckoo-shrike,English,false
22706596,Edolisoma mindanense,Black-bibbed Cicadabird,English,true
22693399,Calidris fuscicollis,Bécasseau de Bonaparte,French,false
22693399,Calidris fuscicollis,White-rumped Sandpiper,English,true
22693154,Limosa haemastica,Barge hudsonienne,French,false
22693154,Limosa haemastica,Hudsonian Godwit,English,true
22697810,Spheniscus demersus,Black-footed Penguin,English,false
22697810,Spheniscus demersus,Jackass Penguin,English,false
22697810,Spheniscus demersus,Manchot du Cap,French,false
22697810,Spheniscus demersus,Pingüino del Cabo,Spanish; Castilian,false
22697810,Spheniscus demersus,African Penguin,English,true
22708033,Xenopirostris polleni,Vanga de Pollen,French,false
22708033,Xenopirostris polleni,Pollen's Vanga,English,true
22693447,Calidris subruficollis,Bécasseau roussâtre,French,false
22693447,Calidris subruficollis,Correlimos Canelo,Spanish; Castilian,false
22693447,Calidris subruficollis,Buff-breasted Sandpiper,English,true
2888,Bos javanicus,Tembadau,English,false
2888,Bos javanicus,Banteng,German,false
2888,Bos javanicus,Taw Nwar (aka) Sai,Burmese,false
2888,Bos javanicus,Banteng,English,true
22693597,Burhinus superciliaris,Peruvian Thick-knee,English,true
22693464,Calidris falcinellus,Bécasseau falcinelle,French,false
22693464,Calidris falcinellus,الطيطوى عريضة المنقار,Arabic,false
22693464,Calidris falcinellus,Broad-billed Sandpiper,English,true
103707852,Rhipidura sauli,Tablas Fantail,English,true
22685513,Belocercus longicaudus,Long-tailed Parakeet,English,true
45954374,Myosorex bururiensis,Bururi Forest Shrew,English,false
45954374,Myosorex bururiensis,Bururi Mouse Shrew,English,true
45954289,Crocidura phuquocensis,Phu Quoc White-toothed Shrew,English,true
45958985,Dendromus lachaisei,Lachaise's Climbing Mouse,English,false
45958985,Dendromus lachaisei,Lachaise's African Climbing Mous,English,true
22682525,Rhyticeros cassidix,Sulawesi Red-knobbed Hornbill,English,false
22682525,Rhyticeros cassidix,Knobbed Hornbill,English,true
112139816,Rattus detentus,Admiralties Rat,English,false
112139816,Rattus detentus,Admiralty Rat,English,false
112139816,Rattus detentus,Manus Island Spiny Rat,English,true
22726971,Alcedo euryzona,Blue-banded Kingfisher,English,false
22726971,Alcedo euryzona,Javan Blue-banded Kingfisher,English,true
55670,Dryophytes suweonensis,수원청개구리,Korean,false
55670,Dryophytes suweonensis,Suweon Treefrog,English,true
22709373,Ficedula basilanica,Little Slaty Flycatcher,English,true
136673,Melomys fulgens,Seram Long-tailed Melomys,English,false
136673,Melomys fulgens,Seram Orange Melomys,English,false
136673,Melomys fulgens,Seram Long-tailed Mosaic-tailed Rat,English,true
219,Acinonyx jubatus,Abo Shemane,Amharic,false
219,Acinonyx jubatus,Cheeta,Hindi,false
219,Acinonyx jubatus,Chita,Spanish; Castilian,false
219,Acinonyx jubatus,Duma,Swahili,false
219,Acinonyx jubatus,Fahad Sayad (الفهد الصياد),Arabic,false
219,Acinonyx jubatus,Gepard,German,false
219,Acinonyx jubatus,Guépard,French,false
219,Acinonyx jubatus,Guepardo,Spanish; Castilian,false
219,Acinonyx jubatus,Haramcad,Somali,false
219,Acinonyx jubatus,Jagluiperd,Afrikaans,false
219,Acinonyx jubatus,Cheetah,English,true
120588639,Pongo tapanuliensis,Orang-outan de Tapanuli,French,false
120588639,Pongo tapanuliensis,Orangután de Tapanuli,Spanish; Castilian,false
120588639,Pongo tapanuliensis,Tapanuli-Orang-Utan,German,false
120588639,Pongo tapanuliensis,Tapanuli Orangutan,English,true
17975,Pongo pygmaeus,Orang-outan de Bornéo,French,false
17975,Pongo pygmaeus,Orang-után,Spanish; Castilian,false
17975,Pongo pygmaeus,Bornean Orangutan,English,true
121097935,Pongo abelii,Orang-outan de Sumatra,French,false
121097935,Pongo abelii,Orangután de Sumatra,Spanish; Castilian,false
121097935,Pongo abelii,Sumatra-Orang-Utan,German,false
121097935,Pongo abelii,Sumatran Orangutan,English,true
45959348,Phyllotis alisosiensis,Cinnamon Belly Leaf-eared Mouse,English,false
