internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
9022,Chelonoidis guntheri,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,guntheri,,,,,"(Baur, 1889)","<a>The previous Red List&#160;</a>assessments for Gal<a>á</a>pagos tortoises treated the various allopatric island populations as subspecies of&#160;<em>Chelonoidis nigra</em>&#160;(now named<em>&#160;Chelonoidis niger</em>),&#160;as did several authors&#160;(Pritchard 1996, Caccone <em>et al</em>. 1999, Beheregaray <em>et al.</em> 2003, Fritz and Havas 2007, TTWG 2007, Rhodin <em>et al</em>. 2008). However, other authors have considered them as full species based on morphology (Bour 1980, Fritts 1983, Ernst and Barbour 1989) and the more recent consensus among researchers (Caccone <em>et al</em>. 2002; Russello <em>et al</em>. 2005, 2007; Poulakakis <em>et al</em>. 2008, 2012, 2015; Chiari <em>et al</em>. 2009) is to treat most as full species based on congruent patterns of mitochondrial and nuclear variation. This elevated species-level taxonomy was largely accepted by&#160;TTWG (2009, 2014) and TEWG (2015) for most, but not all, phylogenetic lineages of Gal<a>á</a>pagos tortoises, while synonymizing the four central and southern Isabela Island populations&#160;(<em>vicina</em>,&#160;<em>guntheri</em>,&#160;<em>microphyes</em>, and&#160;<em>vandenburghi</em>)&#160;under&#160;<em>C.&#160;vicina</em>. However, TTWG (2017) and this Red List assessment now treat these four Isabela Island taxa, previously treated as subspecies of&#160;<em>vicina,&#160;</em>as separate and valid species,&#160;rather than retaining their previous rankings.<br/><br/>The taxonomy of the&#160;<em>C. vicina</em>&#160;species complex remains less resolved than for other Gal<a>á</a>pagos taxa, with four taxa on central (<em>microphyes</em>,&#160;<em>vandenburghi</em>) and southern (<em>guntheri</em>,&#160;<em>vicina</em>) Isabela treated here as a series of four recognized species. These most recently diverged lineages may not have been completely sorted into reciprocally monophyletic clades in terms of mitochondrial DNA data, although their nuclear gene pools are distinct (Ciofi <em>et al</em>. 2006, Poulakakis <em>et al</em>. 2008, Edwards <em>et al</em>. 2014).&#160;They may possibly represent subspecies or Evolutionarily Significant Units (ESUs) rather than full species (Edwards <em>et al.</em> 2014). TTWG (2009, 2014), following Pritchard (1996), synonymized these four taxa under&#160;<em>C. vicina</em>, but in consideration of the majority of the assessors’ view that they may be full species, TTWG (2017) and the Red List now treats them as separate species.<br/><br/>Tortoises from southern Isabela Island have also been referred to as&#160;<em>C. (n.) elephantopus&#160;</em>or<em>&#160;C. (n.) vicina&#160;</em>for the southwestern Cerro Azul population and&#160;<em>C. (n.) elephantopus&#160;</em>or<em>&#160;C. (n.) guentheri</em>&#160;or&#160;<em>C. (n.) guntheri</em>&#160;for the southeastern Sierra Negra subpopulation. The&#160;<em>guentheri</em>&#160;and&#160;<em>guntheri</em>&#160;names have previously either been considered&#160;<em>nomina dubia</em>&#160;and referred to&#160;<em>vicina</em>&#160;based on type locality, or synonymized under&#160;<em>C. (n.) vicina</em>&#160;by morphology.&#160;Tortoises from Darwin Volcano on north central Isabela have historically been recognized as&#160;<em>C. (n.) microphyes,&#160;</em>a name that&#160;has previously been considered either a&#160;<em>nomen dubium</em>&#160;and referred to&#160;<em>vicina</em>&#160;based on type locality, or synonymized under&#160;<em>C. (n.) vicina</em>&#160;by morphology (review by Pritchard 1996).&#160;Tortoises from Alcedo Volcano on central Isabela have traditionally been recognized as&#160;<em>C. (n.) vandenburghi</em>, but were previously synonymized under&#160;<em>C. (n.) vicina</em>&#160;based on morphology (Pritchard 1996; Fritz and Havas 2007; TTWG 2009, 2014).<br/><br/>All these taxa have in the past variously been argued to be valid at species or subspecies level (under either&#160;<em>elephantopus</em>&#160;and/or&#160;<em>nigra</em>), and placed in the genera&#160;<em>Testudo</em>,&#160;<em>Geochelone,</em>&#160;or&#160;<em>Chelonoidis</em>, and these permutations, plus a variety of typographic errors, have yielded over 50 nomenclatural combinations and chresonyms."
9025,Chelonoidis microphyes,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Chelonoidis,microphyes,,,,,"(Günther, 1875)","<a>The previous Red List&#160;</a>assessments for Gal<a>á</a>pagos tortoises treated the various allopatric island populations as subspecies of&#160;<em>Chelonoidis nigra</em>&#160;(now named<em>&#160;Chelonoidis niger</em>),&#160;as did several authors&#160;(Pritchard 1996, Caccone <em>et al</em>. 1999, Beheregaray <em>et al.</em> 2003, Fritz and Havas 2007, TTWG 2007, Rhodin <em>et al</em>. 2008). However, other authors have considered them as full species based on morphology (Bour 1980, Fritts 1983, Ernst and Barbour 1989) and the more recent consensus among researchers (Caccone <em>et al</em>. 2002; Russello <em>et al</em>. 2005, 2007; Poulakakis <em>et al</em>. 2008, 2012, 2015; Chiari <em>et al</em>. 2009) is to treat most as full species based on congruent patterns of mitochondrial and nuclear variation. This elevated species-level taxonomy was largely accepted by&#160;TTWG (2009, 2014) and TEWG (2015) for most, but not all, phylogenetic lineages of Gal<a>á</a>pagos tortoises, while synonymizing the four central and southern Isabela Island populations&#160;(<em>vicina</em>,&#160;<em>guntheri</em>,&#160;<em>microphyes</em>, and&#160;<em>vandenburghi</em>)&#160;under&#160;<em>C.&#160;vicina</em>. However, TTWG (2017) and this Red List assessment now treat these four Isabela Island taxa, previously treated as subspecies of&#160;<em>vicina,&#160;</em>as separate and valid species,&#160;rather than retaining their previous rankings.<br/><br/>The taxonomy of the&#160;<em>C. vicina</em>&#160;species complex remains less resolved than for other Gal<a>á</a>pagos taxa, with four taxa on central (<em>microphyes</em>,&#160;<em>vandenburghi</em>) and southern (<em>guntheri</em>,&#160;<em>vicina</em>) Isabela treated here as a series of four recognized species. These most recently diverged lineages may not have been completely sorted into reciprocally monophyletic clades in terms of mitochondrial DNA data, although their nuclear gene pools are distinct (Ciofi <em>et al</em>. 2006, Poulakakis <em>et al</em>. 2008, Edwards <em>et al</em>. 2014).&#160;They may possibly represent subspecies or Evolutionarily Significant Units (ESUs) rather than full species (Edwards <em>et al.</em> 2014). TTWG (2009, 2014), following Pritchard (1996), synonymized these four taxa under&#160;<em>C. vicina</em>, but in consideration of the majority of the assessors’ view that they may be full species, TTWG (2017) and the Red List now treats them as separate species.<br/><br/>Tortoises from southern Isabela Island have also been referred to as&#160;<em>C. (n.) elephantopus&#160;</em>or<em>&#160;C. (n.) vicina&#160;</em>for the southwestern Cerro Azul population and&#160;<em>C. (n.) elephantopus&#160;</em>or<em>&#160;C. (n.) guentheri</em>&#160;or&#160;<em>C. (n.) guntheri</em>&#160;for the southeastern Sierra Negra subpopulation. The&#160;<em>guentheri</em>&#160;and&#160;<em>guntheri</em>&#160;names have previously either been considered&#160;<em>nomina dubia</em>&#160;and referred to&#160;<em>vicina</em>&#160;based on type locality, or synonymized under&#160;<em>C. (n.) vicina</em>&#160;by morphology.&#160;Tortoises from Darwin Volcano on north central Isabela have historically been recognized as&#160;<em>C. (n.) microphyes,&#160;</em>a name that&#160;has previously been considered either a&#160;<em>nomen dubium</em>&#160;and referred to&#160;<em>vicina</em>&#160;based on type locality, or synonymized under&#160;<em>C. (n.) vicina</em>&#160;by morphology (review by Pritchard 1996).&#160;Tortoises from Alcedo Volcano on central Isabela have traditionally been recognized as&#160;<em>C. (n.) vandenburghi</em>, but were previously synonymized under&#160;<em>C. (n.) vicina</em>&#160;based on morphology (Pritchard 1996; Fritz and Havas 2007; TTWG 2009, 2014).<br/><br/>All these taxa have in the past variously been argued to be valid at species or subspecies level (under either&#160;<em>elephantopus</em>&#160;and/or&#160;<em>nigra</em>), and placed in the genera&#160;<em>Testudo</em>,&#160;<em>Geochelone,</em>&#160;or&#160;<em>Chelonoidis</em>, and these permutations, plus a variety of typographic errors, have yielded over 50 nomenclatural combinations and chresonyms."
116824832,Dendrelaphis sinharajensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,sinharajensis,,,,,"Wickramasinghe, 2016",
22698684,Pitta nympha,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,nympha,,,,,"Temminck & Schlegel, 1850",
22681052,Picoides ramsayi,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Picoides,ramsayi,,,,,"(Hargitt, 1881)","<em>Picoides   ramsayi </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Dendrocopos</em>.&#160;<em>Dendrocopos maculatus</em> (Sibley and Monroe 1990, 1993) has been split into <em>D. maculatus</em> and <em>D. ramsayi</em> following Collar <em>et al.</em> (1999), who initially placed it in the genus <em>Picoides.</em> Subsequently, the genus <em>Dendrocopos</em> has been used, following Winkler and Christie (2002). Because this split was made in a BirdLife publication, the justification is repeated here in full (but the references are not supplied). Both Hachisuka (1931-1935) and Voous (1947) treated <em>ramsayi</em> as a separate species, and indeed it is so distinctive as to be arguably closer to Sulawesi Woodpecker <em>P. temminckii</em> than it is to <em>P. maculatus</em> (this view is also expressed, with the comment that <em>ramsayi</em> is ""the ancestor common to both"", by White and Bruce 1986), and given the evident morphological proximity of Brown-capped <em>P. moluccensis</em>, Grey-capped <em>P. canicapillus</em> and Pygmy Woodpeckers <em>P. kizuki</em> to both <em>maculatus</em> (non-Sulu forms) and <em>ramsayi</em>, there is no compelling reason to combine the latter two as a single species. Sulu birds differ from other Philippine forms in: replacing all black or dark brown with a mid-brown; lacking virtually all white spotting on wings and coverts; lacking black or dark brown spotting or streaking on the undersides; showing an ill-defined yellow or yellowish-orange breast-band, plus (in the male) a far more strongly developed red area on the nape. The specific separation of <em>ramsayi</em> is all the more arguable for the geographically closest representative of <em>maculatus - fulvifasciatus</em> of Mindanao and Basilan showing the strongest pied effect. The notion that these two forms are ""bridged"" by <em>maculatus</em>, with a throw-away description of <em>ramsayi</em> as ""aberrant"" (Salomonsen 1953), not only fails to deal with the suggestion of Voous (1947) that <em>ramsayi</em> represents an early invasion of the Philippines, but also misses the point that <em>maculatus</em> is not geographically interposed between the two forms it is supposed to bridge. It is worth noting that in the paper in which both <em>ramsayi </em>and <em>fulvifasciatus</em> were first established, the formal description of <em>ramsayi</em> compared it to <em>temminckii</em> rather than to <em>maculatus</em> (Hargitt 1881).<em><p></p></em>"
22726585,Todiramphus reichenbachii,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,reichenbachii,,,,,"Hartlaub, 1852","<p><em>Todiramphus cinnamominus, T. pelewensis&#160;</em>and<em>&#160;T. reichenbachii&#160;</em>(del Hoyo and Collar 2014) were previously lumped as<em>&#160;T. cinnamominus&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
116989724,Urocitellus nancyae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Urocitellus,nancyae,,,,,"Nadler, 1968","<em>Spermophilus townsendii nancyae &#160;</em>was included in <em>S. townsendii. </em>Yensen and Sherman 2003 and Yensen 2017 recognized <em>S. t. nancyae</em>&#160;as a distinct species , noting their differences in chromosome number (<em>U. t. townsendii </em>has 36 vs. 38 for <em>U. t. nancyae</em>). This species is now recognized under a new genus, <em>Urocitellus</em>&#160;(Helgen <em>et al</em>. 2009)."
116990322,Hybomys eisentrauti,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hybomys,eisentrauti,,,,,"Van der Straeten &amp; Hutterer, 1986",
22705675,Cyanolyca mirabilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Cyanolyca,mirabilis,,,,,"Nelson, 1903",
22693082,Gallinago nemoricola,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,nemoricola,,,,,"Hodgson, 1836",
22715770,Liocichla omeiensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Liocichla,omeiensis,,,,,"Riley, 1926",
22713185,Hypsipetes siquijorensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Hypsipetes,siquijorensis,,,,,"(Steere, 1890)",<p><em>Hypsipetes siquijorensis </em>(del Hoyo and Collar 2016) was previously listed as <em>Ixos siquijorensis</em>.</p>  <p>&#160;</p>
22694103,Rhinoptilus bitorquatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,GLAREOLIDAE,Rhinoptilus,bitorquatus,,,,,"(Blyth, 1848)",
61868,Odorrana bolavensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,bolavensis,,,,,"(Stuart &amp; Bain, 2005)",
22684581,Lorius garrulus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Lorius,garrulus,,,,,"(Linnaeus, 1758)",
48101579,Leptobrachella bidoupensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,bidoupensis,,,,,"(Rowley, Le, Tran &amp; Hoang, 2011)",
22697232,Oroanassa magnifica,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Oroanassa,magnifica,,,,,"(Ogilvie Grant, 1899)","<p><em>Oroanassa magnifica </em>(Handbook of the Birds of the World and BirdLife International 2020) was previously listed as <em>Gorsachius magnificus </em>(del Hoyo <em>et al. </em>2014).&#160;<br/><br/>Analysis of the <em>Gorsachius</em> genome reveals that White-eared Night-heron <em>G. magnificus</em>&#160;(del Hoyo <em>et al. </em>2014) is more closely related to egrets <em>Egretta</em> than to <em>Gorsachius</em> and <em>Nycticorax</em> night-herons, and hence appears to need the resuscitation of the genus <em>Oroanassa</em> to be appropriately accommodated in the ardeid phylogeny (Zhou <em>et al</em>. 2016).<br/><br/>The morphological differences between <em>G. magnificus</em> and the two other members of the genus, <em>G. goisagi</em> and <em>G. melanolophus</em>, are so striking (length and shape of bill, pattern of head and neck, thickness of neck-plumage, pattern on belly, size of toes) that their congeneric status appears entirely improbable. The revival of <em>Oroanassa</em> is therefore accepted by BirdLife, albeit with the proviso that we have undertaken no research to check if the genus <em>Oroanassa</em> (Peters, 1931) takes precedence over any other genus name proposed in the past, noting that the species seems fairly similar to the South American <em>Calherodius</em> (Bonaparte, 1855) meaning that, if found also to be genetically fairly close, it would qualify instead to be treated as <em>Calherodius</em> <em>magnificus</em>.</span></p><p></p>"
88095502,Limnonectes cintalubang,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,cintalubang,,,,,"Matsui, Nishikawa &amp; Eto, 2014",
22682541,Rhyticeros subruficollis,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Rhyticeros,subruficollis,,,,,"(Blyth, 1843)",<em>Rhyticeros   subruficollis</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Aceros</em>.
22684795,Cacatua haematuropygia,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,haematuropygia,,,,,"(Müller, 1776)","Birds of Polillo, supposedly larger, occasionally separated as subspecies <em>mcgregori</em>, but doubtfully valid. Monotypic."
22698738,Sarcophanops steerii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EURYLAIMIDAE,Sarcophanops,steerii,,,,,"(Sharpe, 1876)",<p><em>Sarcophanops steerii</em> (del Hoyo and Collar 2016) was previously listed as <em>Eurylaimus steerii.</em></p>  <p>&#160;</p>
20498,Urocitellus endemicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Urocitellus,endemicus,,,,,"Yensen, 1991","Formerly in genus <em>Spermophilus </em>(Helgen <em>et al</em>. 2009). Yensen (1991) and Gill and Yensen (1992) suggested the two subspecies, <em>Urocitellus b. brunneus</em> and <em>U. b. endemicus</em>, could be full species. Although Thorington and Hoffmann (2005) listed <em>endemicus </em>as a synonym of <em>brunneus</em>, genetic studies by Hoisington-Lopez <em>et al</em>. (2012) confirmed the two are full species. <em>U. brunneu</em>s and <em>U. endemicus</em> are now recognized as monotypic species."
4652,Chinchilla lanigera,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,lanigera,,,,,"Bennett, 1829",
22721182,Spizella wortheni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Spizella,wortheni,,,,,"Ridgway, 1884",
