internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
39916,Alouatta guariba,"Alouatta fusca (É. Geoffroy, 1812)",Alouatta,fusca,"(É. Geoffroy, 1812)",,
136787,Alouatta puruensis,"Alouatta puruensis Lönnberg, 1941",Alouatta,puruensis,"Lönnberg, 1941",,
136787,Alouatta puruensis,"Alouatta seniculus ssp. puruensis Lönnberg, 1941",Alouatta,seniculus,,subspecies,"Lönnberg, 1941"
918,Alouatta ululata,"Alouatta belzebul ssp. ululata Elliot, 1912",Alouatta,belzebul,,subspecies,"Elliot, 1912"
22710787,Arizelopsar femoralis,"Cinnyricinclus femoralis (Richmond, 1897)",Cinnyricinclus,femoralis,"(Richmond, 1897)",,
22710787,Arizelopsar femoralis,"Poeoptera femoralis (Richmond, 1897)",Poeoptera,femoralis,"(Richmond, 1897)",,
2276,Ateles belzebuth,"Ateles belzebuth ssp. belzebuth É. Geoffroy Saint-Hilaire, 1806",Ateles,belzebuth,,subspecies,"É. Geoffroy Saint-Hilaire, 1806"
41547,Ateles chamek,"Ateles peruvianus Lönnberg, 1940",Ateles,peruvianus,"Lönnberg, 1940",,
41547,Ateles chamek,"Ateles longimembris  J.A. Allen, 1914",Ateles,longimembris," J.A. Allen, 1914",,
41547,Ateles chamek,"Simia chamek Humboldt, 1812",Simia,chamek,"Humboldt, 1812",,
2282,Ateles marginatus,"Ateles belzebuth ssp. marginatus É. Geoffroy Saint-Hilaire, 1809",Ateles,belzebuth,,subspecies,"É. Geoffroy Saint-Hilaire, 1809"
2283,Ateles paniscus,"Ateles ater F. Cuvier, 1823",Ateles,ater,"F. Cuvier, 1823",,
2283,Ateles paniscus,"Cebus paniscus ssp. cayennensis Fischer, 1829",Cebus,paniscus,,subspecies,"Fischer, 1829"
2283,Ateles paniscus,"Simia paniscus Linnaeus, 1758",Simia,paniscus,"Linnaeus, 1758",,
136640,Cacajao hosomi,"Cacajao melanocephalus ssp. melanocephalus (Humboldt, 1812)",Cacajao,melanocephalus,,subspecies,"(Humboldt, 1812)"
3555,Callicebus personatus,"Callicebus personatus ssp. personatus (É. Geoffroy, 1812)",Callicebus,personatus,,subspecies,"(É. Geoffroy, 1812)"
4081,Cebus aequatorialis,"Cebus albifrons ssp. aequatorialis J. A. Allen, 1914",Cebus,albifrons,,subspecies,"J. A. Allen, 1914"
39929,Callicebus barbarabrownae,"Callicebus personatus ssp. barbarabrownae Hershkovitz, 1990",Callicebus,personatus,,subspecies,"Hershkovitz, 1990"
39929,Callicebus barbarabrownae,"Callicebus gigot ssp. gigot (Hill, 1960)",Callicebus,gigot,,subspecies,"(Hill, 1960)"
39956,Chiropotes satanas,"Chiropotes satanas ssp. satanas (Hoffmannsegg, 1807)",Chiropotes,satanas,,subspecies,"(Hoffmannsegg, 1807)"
39956,Chiropotes satanas,"Chiropotes ater Gray, 1870",Chiropotes,ater,"Gray, 1870",,
39956,Chiropotes satanas,"Chiropotes nigra (Trouessart, 1897)",Chiropotes,nigra,"(Trouessart, 1897)",,
40019,Cebus kaapori,"Cebus olivaceus ssp. kaapori Queiroz, 1992",Cebus,olivaceus,,subspecies,"Queiroz, 1992"
136865,Cebuella niveiventris,"Callithrix pygmaea ssp. niveiventris (Lönnberg, 1940)",Callithrix,pygmaea,,subspecies,"(Lönnberg, 1940)"
136865,Cebuella niveiventris,"Cebuella pygmaea ssp. niveiventris Lönnberg, 1940",Cebuella,pygmaea,,subspecies,"Lönnberg, 1940"
81257277,Cebus capucinus,"Simia capucina Linnaeus, 1758",Simia,capucina,"Linnaeus, 1758",,
81265980,Cebus imitator,"Cebus capucinus ssp. imitator Thomas, 1903",Cebus,capucinus,,subspecies,"Thomas, 1903"
81265980,Cebus imitator,"Cebus capucinus ssp. limitaneus Hollister, 1914",Cebus,capucinus,,subspecies,"Hollister, 1914"
58627,Odorrana jingdongensis,"Rana jingdongensis (Fei, Ye & Li, 2001)",Rana,jingdongensis,"(Fei, Ye & Li, 2001)",,
58627,Odorrana jingdongensis,"Rana hmongorum Bain, Lathrop, Murphy, Orlov &  Ho, 2003",Rana,hmongorum,"Bain, Lathrop, Murphy, Orlov &  Ho, 2003",,
22700081,Agriornis albicauda,Agriornis andicola,Agriornis andicola,,Stotz et al. (1996),,
22700081,Agriornis albicauda,Agriornis andicola,Agriornis andicola,,BirdLife International (2006),,
22700081,Agriornis albicauda,Agriornis andicola,Agriornis andicola,,"Sibley and Monroe (1990, 1993)",,
22700081,Agriornis albicauda,Agriornis andicola,Agriornis andicola,,BirdLife International (2000),,
22700081,Agriornis albicauda,Agriornis andicola,Agriornis andicola,,BirdLife International (2004),,
22700081,Agriornis albicauda,Agriornis andicola albicauda Collar et al. (1994),Agriornis andicola,albicauda,Collar et al. (1994),,
22687417,Chrysuronia lilliae,"Lepidopyga lilliae Stone, 1917",Lepidopyga,lilliae,"Stone, 1917",,
22687417,Chrysuronia lilliae,"Amazilia lilliae (Stone, 1917)",Amazilia,lilliae,"(Stone, 1917)",,
39924,Lagothrix flavicauda,"Simia flavicauda Humboldt, 1812",Simia,flavicauda,"Humboldt, 1812",,
39924,Lagothrix flavicauda,"Oreonax flavicauda (Humboldt, 1812)",Oreonax,flavicauda,"(Humboldt, 1812)",,
39924,Lagothrix flavicauda,"Oreonax hendeei (Thomas, 1927)",Oreonax,hendeei,"(Thomas, 1927)",,
39924,Lagothrix flavicauda,"Lagothrix hendeei (Thomas, 1927)",Lagothrix,hendeei,"(Thomas, 1927)",,
40643,Leontopithecus chrysomelas,"Leontopithecus chrysomela (Kuhl, 1820) [orth. error]",Leontopithecus,chrysomela,"(Kuhl, 1820) [orth. error]",,
22716664,Kupeornis rufocinctus,Lioptilus rufocinctus rufocinctus Collar and Andrew (1988),Lioptilus rufocinctus,rufocinctus,Collar and Andrew (1988),,
17407,Pithecia milleri,"Pithecia monachus ssp. milleri J.A. Allen, 1914",Pithecia,monachus,,subspecies,"J.A. Allen, 1914"
14699281,Plecturocebus caquetensis,"Callicebus caquetensis Defler, Bueno &amp; García 2010",Callicebus,caquetensis,"Defler, Bueno &amp; García 2010",,
19819,Oedipomidas leucopus,"Saguinus leucopus (Günther, 1877)",Saguinus,leucopus,"(Günther, 1877)",,
19823,Oedipomidas oedipus,"Saguinus oedipus (Linnaeus, 1758)",Saguinus,oedipus,"(Linnaeus, 1758)",,
19823,Oedipomidas oedipus,"Simia oedipus Linnaeus, 1758",Simia,oedipus,"Linnaeus, 1758",,
40644,Saguinus bicolor,"Saguinus bicolor ssp. bicolor Spix, 1823",Saguinus,bicolor,,subspecies,"Spix, 1823"
70610874,Saguinus ursulus,"Saguinus midas ssp. niger (Hershkovitz, 1977)",Saguinus,midas,,subspecies,"(Hershkovitz, 1977)"
70610874,Saguinus ursulus,"Saguinus ursula Hoffmannsegg, 1807 [orth. error]",Saguinus,ursula,"Hoffmannsegg, 1807 [orth. error]",,
70610874,Saguinus ursulus,Saguinus niger — Rylands et al. 1993,Saguinus,niger,— Rylands et al. 1993,,
160901052,Saguinus niger,"Saguinus midas ssp. niger (Hershkovitz, 1977)",Saguinus,midas,,subspecies,"(Hershkovitz, 1977)"
160901052,Saguinus niger,"Sagouin niger É. Geoffroy Saint-Hilaire, 1803",Sagouin,niger,"É. Geoffroy Saint-Hilaire, 1803",,
4074,Sapajus xanthosternos,"Cebus apella ssp. xanthosternos Wied-Neuwied, 1826",Cebus,apella,,subspecies,"Wied-Neuwied, 1826"
4074,Sapajus xanthosternos,"Cebus xanthosternos Wied-Neuwied, 1826",Cebus,xanthosternos,"Wied-Neuwied, 1826",,
42697,Sapajus robustus,"Cebus apella ssp. robustus Kuhl, 1820",Cebus,apella,,subspecies,"Kuhl, 1820"
42697,Sapajus robustus,"Simia variegata (Humbolt, 1812)",Simia,variegata,"(Humbolt, 1812)",,
42697,Sapajus robustus,"Cebus variegatus (Elliot, 1913)",Cebus,variegatus,"(Elliot, 1913)",,
42697,Sapajus robustus,"Cebus nigritus ssp. robustus (Groves, 2001)",Cebus,nigritus,,subspecies,"(Groves, 2001)"
42697,Sapajus robustus,"Cebus robustus Kuhl, 1820",Cebus,robustus,"Kuhl, 1820",,
136253,Sapajus flavius,"Cebus flavius (Schreber, 1774)",Cebus,flavius,"(Schreber, 1774)",,
136253,Sapajus flavius,"Cebus queirozi Pontes and Malta, 2006",Cebus,queirozi,"Pontes and Malta, 2006",,
192712123,Kinosternon abaxillare,"Kinosternon  scorpioides ssp. abaxillare  Baur in Stejneger, 1925",Kinosternon ,scorpioides,,subspecies,"Baur in Stejneger, 1925"
192712123,Kinosternon abaxillare,"Kinosternon  cruentatum ssp. abaxillare  Baur in Stejneger, 1925",Kinosternon ,cruentatum,,subspecies,"Baur in Stejneger, 1925"
176831,Liophidium mayottensis,"Polyodontophis mayottensis (Peters, 1874)",Polyodontophis,mayottensis,"(Peters, 1874)",,
176831,Liophidium mayottensis,"Ablabes rhodogaster ssp. mayottensis Peters, 1874",Ablabes,rhodogaster,,subspecies,"Peters, 1874"
22682937,Geobiastes squamiger,"Brachypteracias squamigera ssp. squamigera Lafresnaye, 1838 — BirdLife International (2000)",Brachypteracias,squamigera,,subspecies,"Lafresnaye, 1838 — BirdLife International (2000)"
22682937,Geobiastes squamiger,"Brachypteracias squamigera ssp. squamigera Lafresnaye, 1838 — Dowsett and Forbes-Watson (1993)",Brachypteracias,squamigera,,subspecies,"Lafresnaye, 1838 — Dowsett and Forbes-Watson (1993)"
22682937,Geobiastes squamiger,"Brachypteracias squamigera ssp. squamigera Lafresnaye, 1838 — Sibley and Monroe (1990, 1993)",Brachypteracias,squamigera,,subspecies,"Lafresnaye, 1838 — Sibley and Monroe (1990, 1993)"
22682937,Geobiastes squamiger,"Brachypteracias squamiger Lafresnaye, 1838",Brachypteracias,squamiger,"Lafresnaye, 1838",,
22678422,Pipile cujubi,Aburria  cujubi — Stotz et al. (1996),Aburria ,cujubi,— Stotz et al. (1996),,
22678422,Pipile cujubi,"Penelope cujubi Pelzeln, 1858",Penelope,cujubi,"Pelzeln, 1858",,
18917777,Goniurosaurus toyamai,"Goniurosaurus kuroiwae ssp. toyamai Grismer, Ota &amp; Tanaka, 1994",Goniurosaurus,kuroiwae,,subspecies,"Grismer, Ota &amp; Tanaka, 1994"
18917777,Goniurosaurus toyamai,"Goniurosaurus toyami Grismer, Ota &amp; Tanaka, 1994 [orth. error]",Goniurosaurus,toyami,"Grismer, Ota &amp; Tanaka, 1994 [orth. error]",,
22711458,Thryophilus nicefori,"Thryothorus nicefori Meyer de Schauensee, 1946",Thryothorus,nicefori,"Meyer de Schauensee, 1946",,
22692556,Laterallus rogersi,"Atlantisia rogersi Lowe, 1923",Atlantisia,rogersi,"Lowe, 1923",,
22692654,Zapornia olivieri,"Amaurornis olivieri (Grandidier & Berlioz, 1929)",Amaurornis,olivieri,"(Grandidier & Berlioz, 1929)",,
22685966,Brotogeris pyrrhoptera,"Brotogeris pyrrhopterus (Latham, 1801) — Sibley and Monroe (1990, 1993)",Brotogeris,pyrrhopterus,"(Latham, 1801) — Sibley and Monroe (1990, 1993)",,
22685966,Brotogeris pyrrhoptera,"Brotogeris pyrrhopterus (Latham, 1801) — Collar and Andrew (1988)",Brotogeris,pyrrhopterus,"(Latham, 1801) — Collar and Andrew (1988)",,
22685966,Brotogeris pyrrhoptera,"Brotogeris pyrrhopterus (Latham, 1801) — BirdLife International (2000)",Brotogeris,pyrrhopterus,"(Latham, 1801) — BirdLife International (2000)",,
22685966,Brotogeris pyrrhoptera,"Brotogeris pyrrhopterus (Latham, 1801) — Stotz <i>et al</i>. (1996)",Brotogeris,pyrrhopterus,"(Latham, 1801) — Stotz <i>et al</i>. (1996)",,
22685966,Brotogeris pyrrhoptera,"Brotogeris pyrrhopterus (Latham, 1801) — Collar <i>et al</i>. (1994)",Brotogeris,pyrrhopterus,"(Latham, 1801) — Collar <i>et al</i>. (1994)",,
22685966,Brotogeris pyrrhoptera,"Brotogeris pyrrhopterus (Latham, 1801) — BirdLife International (2004)",Brotogeris,pyrrhopterus,"(Latham, 1801) — BirdLife International (2004)",,
22685966,Brotogeris pyrrhoptera,"Psittacus pyrrhopterus Latham, 1801",Psittacus,pyrrhopterus,"Latham, 1801",,
22692866,Gallinula comeri,Gallinula nesiotis ssp. nesiotis P.L. Sclater — Collar <i>et al<i/>. (1994),Gallinula,nesiotis,,subspecies,P.L. Sclater — Collar <i>et al<i/>. (1994)
22678632,Eulipoa wallacei,"Megapodius wallacei ssp. wallacei Gray, 1860 — Collar <i>et al<i/>. (1994)",Megapodius,wallacei,,subspecies,"Gray, 1860 — Collar <i>et al<i/>. (1994)"
22678632,Eulipoa wallacei,"Megapodius wallacei ssp. wallacei Gray, 1860 — Sibley and Monroe (1990, 1993)",Megapodius,wallacei,,subspecies,"Gray, 1860 — Sibley and Monroe (1990, 1993)"
22678632,Eulipoa wallacei,"Megapodius wallacei ssp. wallacei Gray, 1860 — Collar and Andrew (1988)",Megapodius,wallacei,,subspecies,"Gray, 1860 — Collar and Andrew (1988)"
169876,Trimeresurus mcgregori,"Parias mcgregori (Taylor, 1919)",Parias,mcgregori,"(Taylor, 1919)",,
169876,Trimeresurus mcgregori,"Trimeresurus flavomaculatus ssp. mcgregori Taylor, 1919",Trimeresurus,flavomaculatus,,subspecies,"Taylor, 1919"
54940655,Ovis vignei,"Ovis orientalis Gmelin, 1774",Ovis,orientalis,"Gmelin, 1774",,
22686163,Hapalopsittaca fuertesi,"Pionopsitta fuertesi Chapman, 1912",Pionopsitta,fuertesi,"Chapman, 1912",,
175648870,Presbytis hosei,"Semnopithecus hosei Thomas, 1889",Semnopithecus,hosei,"Thomas, 1889",,
14352,Nasalis larvatus,"Nasalis nasica (Lacépède, 1799)",Nasalis,nasica,"(Lacépède, 1799)",,
14352,Nasalis larvatus,"Nasalis capistratus (Kerr, 1792)",Nasalis,capistratus,"(Kerr, 1792)",,
14352,Nasalis larvatus,"Nasalis recurvus Vigors & Horsfield, 1828",Nasalis,recurvus,"Vigors & Horsfield, 1828",,
221496930,Varanus olivaceus,"Varanus grayi Boulenger, 1885",Varanus,grayi,"Boulenger, 1885",,
221496930,Varanus olivaceus,"Varanus olivaceus Hallowell, 1857",Varanus,olivaceus,"Hallowell, 1857",,
221496930,Varanus olivaceus,"Varanus ornatus Gray, 1845",Varanus,ornatus,"Gray, 1845",,
58868,Pseudophilautus macropus,"Philautus macropus — Manamendra-Arachchi & Pethiyagoda, 2005",Philautus,macropus,"— Manamendra-Arachchi & Pethiyagoda, 2005",,
58868,Pseudophilautus macropus,"Ixalus macropus Günther, 1869",Ixalus,macropus,"Günther, 1869",,
22717941,Cinnyris rockefelleri,"Nectarinia rockefelleri (Chapin, 1932)",Nectarinia,rockefelleri,"(Chapin, 1932)",,
22709249,Fraseria lendu,"Muscicapa lendu (Chapin, 1932)",Muscicapa,lendu,"(Chapin, 1932)",,
195588835,Atlantihyla spinipollex,"Hyla spinipollex Schmidt, 1936",Hyla,spinipollex,"Schmidt, 1936",,
195588835,Atlantihyla spinipollex,"Ptychohyla spinipollex (Schmidt, 1936)",Ptychohyla,spinipollex,"(Schmidt, 1936)",,
195897278,Centrolene sanchezi,"Centrolene guanacarum Ruiz-Carranza &amp; Lynch, 1995",Centrolene,guanacarum,"Ruiz-Carranza &amp; Lynch, 1995",,
195897278,Centrolene sanchezi,"Centrolene bacatum Wild, 1994",Centrolene,bacatum,"Wild, 1994",,
4082,Cebus cesarae,"Cebus albifrons ssp. cesarae Hershkovitz, 1949",Cebus,albifrons,,subspecies,"Hershkovitz, 1949"
39828,Pygathrix nigripes,"Pygathrix moi (Kloss, 1926)",Pygathrix,moi,"(Kloss, 1926)",,
40789,Trachypithecus hatinhensis,"Trachypithecus francoisi ssp. hatinhesis (Dao, 1970) [orth. error]",Trachypithecus,francoisi,,subspecies,"(Dao, 1970) [orth. error]"
40789,Trachypithecus hatinhensis,"Trachypithecus ebenus (Brandon-Jones, 1995)",Trachypithecus,ebenus,"(Brandon-Jones, 1995)",,
39849,Trachypithecus mauritius,"Trachypithecus auratus ssp. mauritius (Griffith, 1821)",Trachypithecus,auratus,,subspecies,"(Griffith, 1821)"
22679106,Rollulus rouloul,"Phasianus roulroul Scopoli, 1786",Phasianus,roulroul,"Scopoli, 1786",,
136843,Lepilemur ahmansoni,"Lepilemur ahmansorum Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",Lepilemur,ahmansorum,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",,
136843,Lepilemur ahmansoni,"Lepilemur ahmansonorum Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",Lepilemur,ahmansonorum,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",,
136843,Lepilemur ahmansoni,"Lepilemur ahmansonori Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",Lepilemur,ahmansonori,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney & Brenneman, 2006 [orth. error]",,
22680252,Anas bernieri,"Querquedula bernieri Hartlaub, 1860",Querquedula,bernieri,"Hartlaub, 1860",,
22690056,Eleothreptus anomalus,"Hydropsalis anomala (Gould, 1838)",Hydropsalis,anomala,"(Gould, 1838)",,
22690056,Eleothreptus anomalus,"Amblypterus anomalus Gould, 1838",Amblypterus,anomalus,"Gould, 1838",,
22685593,Primolius couloni,"Ara couloni ssp. couloni P.L. Sclater, 1876 — Stotz <i>et al<i/>. (1996)",Ara,couloni,,subspecies,"P.L. Sclater, 1876 — Stotz <i>et al<i/>. (1996)"
22685593,Primolius couloni,"Propyrrhura couloni (P.L. Sclater, 1876) — SACC (2005)",Propyrrhura,couloni,"(P.L. Sclater, 1876) — SACC (2005)",,
22685593,Primolius couloni,"Propyrrhura couloni (P.L. Sclater, 1876) — del Hoyo <i>et al<i/>. (1997)",Propyrrhura,couloni,"(P.L. Sclater, 1876) — del Hoyo <i>et al<i/>. (1997)",,
22685593,Primolius couloni,"Ara couloni ssp. couloni P.L. Sclater, 1876 — Sibley and Monroe (1990, 1993)",Ara,couloni,,subspecies,"P.L. Sclater, 1876 — Sibley and Monroe (1990, 1993)"
22736369,Icterus northropi,"Icterus dominicensis (Linnaeus, 1766) — BirdLife International (2004, 2008)",Icterus,dominicensis,"(Linnaeus, 1766) — BirdLife International (2004, 2008)",,
22736369,Icterus northropi,"Icterus dominicensis (Linnaeus, 1766) — Stotz <i>et al</i>. (1996)",Icterus,dominicensis,"(Linnaeus, 1766) — Stotz <i>et al</i>. (1996)",,
22736369,Icterus northropi,"Icterus dominicensis (Linnaeus, 1766) — Sibley and Monroe (1990, 1993)",Icterus,dominicensis,"(Linnaeus, 1766) — Sibley and Monroe (1990, 1993)",,
172568,Rhampholeon chapmanorum,"Rhampholeon chapmani Tilbury, 1992 [orth. error]",Rhampholeon,chapmani,"Tilbury, 1992 [orth. error]",,
62144610,Neomorphus geoffroyi,"Neomorphus squamiger Todd, 1925",Neomorphus,squamiger,"Todd, 1925",,
15568,Oryx dammah,"Antilope dammah Cretzschmar, 1826",Antilope,dammah,"Cretzschmar, 1826",,
3009,Bradypodion nemorale,"Bradypodion nkandlae Raw & Brothers, 2008",Bradypodion,nkandlae,"Raw & Brothers, 2008",,
5336,Smaug giganteus,"Cordylus giganteus A. Smith, 1844",Cordylus,giganteus,"A. Smith, 1844",,
19953,Scelotes bourquini,"Scelotes  guentheri  Boulenger, 1887 [<i>pro parte</i>]",Scelotes ,guentheri ,"Boulenger, 1887 [<i>pro parte</i>]",,
41230,Acontias rieppeli,"Acanthiops lineatus Sternfeld, 1912 [orth. error]",Acanthiops,lineatus,"Sternfeld, 1912 [orth. error]",,
41230,Acontias rieppeli,"Acontophiops lineatus Sternfield, 1912",Acontophiops,lineatus,"Sternfield, 1912",,
176290,Bradypodion caffer,"Bradypodion caffrum (Boettger, 1889) [orth. error]",Bradypodion,caffrum,"(Boettger, 1889) [orth. error]",,
176290,Bradypodion caffer,"Chamaeleon caffer Boettger, 1889",Chamaeleon,caffer,"Boettger, 1889",,
178207,Scelotes inornatus,"Scelotes natalensis Hewitt, 1921",Scelotes,natalensis,"Hewitt, 1921",,
178207,Scelotes inornatus,"Herpetosaura inornata (A. Smith, 1849)",Herpetosaura,inornata,"(A. Smith, 1849)",,
178207,Scelotes inornatus,"Lithophilus inornatus A. Smith, 1849",Lithophilus,inornatus,"A. Smith, 1849",,
22473767,Bitis albanica,"Bitis cornuta ssp. albanica Hewitt, 1937",Bitis,cornuta,,subspecies,"Hewitt, 1937"
22473777,Bitis armata,"Bitis cornuta ssp. inornata Underwood, 1968",Bitis,cornuta,,subspecies,"Underwood, 1968"
22473777,Bitis armata,"Bitis atropoides Branch, 1997",Bitis,atropoides,"Branch, 1997",,
22473777,Bitis armata,"Vipera armata A. Smith, 1826",Vipera,armata,"A. Smith, 1826",,
42680235,Bradypodion kentanicum,"Lophosaura melanocephala ssp. kentanica Hewitt, 1935",Lophosaura,melanocephala,,subspecies,"Hewitt, 1935"
110160538,Hemicordylus nebulosus,"Cordylus nebulosus (Mouton &amp; van Wyk, 1995)",Cordylus,nebulosus,"(Mouton &amp; van Wyk, 1995)",,
110160538,Hemicordylus nebulosus,"Pseudocordylus nebulosus Mouton & van Wyk, 1995",Pseudocordylus,nebulosus,"Mouton & van Wyk, 1995",,
12553,Macaca maura,"Macaca hypomelas (Matschie, 1901)",Macaca,hypomelas,"(Matschie, 1901)",,
12553,Macaca maura,"Macaca inornatus (Gray, 1866)",Macaca,inornatus,"(Gray, 1866)",,
12553,Macaca maura,"Macaca cuvieri (Fischer, 1829)",Macaca,cuvieri,"(Fischer, 1829)",,
12553,Macaca maura,"Macaca majuscula Hooijer, 1950",Macaca,majuscula,"Hooijer, 1950",,
12553,Macaca maura,"Macaca fusco-ater (Schinz, 1844)",Macaca,fusco-ater,"(Schinz, 1844)",,
12553,Macaca maura,"Macaca maurus (H.R. Schinz, 1825)",Macaca,maurus,"(H.R. Schinz, 1825)",,
14941,Nycticebus pygmaeus,"Nycticebus intermedius Dao Van Tien, 1960",Nycticebus,intermedius,"Dao Van Tien, 1960",,
198283746,Pseudophilautus limbus,"Philautus limbus Manamendra-Arachchi & Pethiyagoda, 2005",Philautus,limbus,"Manamendra-Arachchi & Pethiyagoda, 2005",,
